id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
44,5,1,4,7,21,2015/9/24 19:21,2,1984,1,1,1,4,,4,-2,10000,1,,56,0,0,1,0,0,0,0,0,0,,159,115,3,5,5,2,1,1,1,3,5,3,1,1,5,3,5,3,3,3,2,1,5,5,2,1,5,1,,,1,1,5,5,7,5,1,3,4,1,3,1,2,2,2,20000,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,-2,1984,-2,6,1,2,0,5,,,-2,3,1,11,1958,4,1,1,2,1,3,2,50000,3,3,3,3,3,3,3,4,2,3,2,4,2,4,100,60,100,100,100,100,100,100,100
45,5,1,29,82,125,2015/7/20 19:37,2,1997,1,1,1,6,,4,2015,0,2,,126,0,0,0,0,1,0,0,0,0,,160,112,5,5,5,1,2,1,2,2,4,5,1,1,3,2,4,4,4,3,1,2,3,3,1,4,4,3,3,3,1,1,4,4,9,7,6,,,,,2,2,2,2,60000,4,3,1,1,0,0,0,0,1,0,0,0,0,,0,0,,1,,,,,,,,,,,1975,3,1,8,1978,3,1,15,2,2,2,-8,-2,3,3,4,4,4,-8,2,3,3,3,3,3,2,2,80,80,60,70,60,80,80,90,90
46,4,1,11,31,54,2015/7/19 16:28,2,1993,1,1,1,12,,1,2012,3000,2,,200,0,0,0,0,1,0,0,0,0,,167,120,4,3,3,2,1,3,3,2,4,5,2,1,4,3,2,4,4,4,1,2,4,5,1,3,3,4,5,5,6,3,3,2,5,3,6,,,,,1,1,2,2,70000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,12,4,1,1970,6,1,15,2,2,3,-8,100000,4,3,3,3,5,4,1,4,3,3,-8,4,1,4,70,70,65,65,50,80,80,75,80
47,4,2,17,50,83,2015/7/28 9:36,1,1993,1,1,1,4,,4,2009,55000,2,,200,0,0,0,0,1,0,0,0,0,,170,125,5,5,4,1,1,2,2,1,3,5,4,1,4,3,4,4,4,2,4,3,5,5,1,3,3,4,6,6,1,4,3,2,9,2,1,2,5,2,4,1,2,2,2,80000,3,2,1,2,1,0,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1968,4,1,12,1972,3,1,12,3,1,2,2,100000,4,2,4,4,4,4,2,3,2,4,3,3,1,2,90,80,70,50,70,80,60,70,70
48,4,2,5,8,24,2015/8/6 9:00,2,1955,1,1,1,1,,,,5000,1,,65,0,1,1,0,0,0,0,0,0,,160,125,4,4,4,1,1,1,1,1,5,1,1,1,5,4,5,5,3,3,5,3,5,3,5,4,4,2,1,2,3,4,5,5,5,6,2,,,,,1,1,2,2,10000,3,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1978,1955,1978,1,1,1,5000,2,,,1933,1,1,2,1935,1,1,15,2,2,3,2,8000,5,5,5,5,5,4,5,4,4,3,3,3,3,5,100,100,100,90,90,80,80,95,100
49,5,1,17,48,80,2015/7/27 17:51,1,1951,1,1,1,3,,4,1963,20000,1,,97,0,0,1,0,0,0,0,0,0,,175,125,5,5,5,1,1,3,2,4,5,1,1,1,5,5,2,5,4,5,2,2,5,5,5,2,3,3,7,7,1,4,4,3,5,3,1,3,16,1,3,1,1,2,2,110000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1976,1952,1976,3,1,1,4200,1,3,1,-2,2,1,2,-2,1,1,2,1,1,4,2,20000,5,5,4,4,5,4,4,4,4,4,4,4,3,5,80,80,80,80,80,100,70,80,100
50,3,1,15,39,70,2015/7/11 16:10,1,1961,1,1,1,4,,4,1978,15000,1,,50,0,1,1,0,0,0,0,0,0,,170,130,5,4,4,2,1,2,2,2,4,1,1,2,5,3,5,5,4,4,5,5,5,5,5,2,3,2,3,3,1,1,5,5,5,2,1,3,30,1,3,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1984,1961,1984,6,2,2,15000,5,,,-2,-8,1,2,-2,-8,1,2,2,2,3,3,100000,3,-8,4,4,3,3,2,3,3,2,-8,3,1,5,60,60,-2,60,20,80,80,70,80
51,4,1,12,32,56,2015/7/29 17:58,2,1933,1,1,1,1,,,,48000,1,,100,0,1,0,0,0,0,0,0,0,,155,100,4,4,5,5,1,4,1,1,4,1,1,1,5,5,1,5,5,5,5,5,5,5,5,4,5,1,1,1,1,4,5,-8,5,-8,5,,,,,1,1,2,2,-2,2,3,10,2,0,1,0,0,0,0,0,0,0,,0,3,0,7,-2,,,,,,,,,,-2,4,1,1,-2,3,1,1,3,1,4,2,48000,4,2,-8,-8,5,5,1,-8,-8,-8,-8,-8,1,4,90,88,-2,90,-2,90,90,-2,-2
52,5,1,10,24,46,2015/7/28 15:40,1,1984,1,1,3,4,,4,1998,30000,1,,160,0,1,0,0,0,0,0,0,0,,186,170,4,5,4,1,1,1,1,1,2,5,1,4,5,5,5,5,5,5,1,5,5,5,1,1,4,1,,,1,5,1,1,4,1,1,2,16,1,2,1,1,2,2,60000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2007,1985,2007,4,1,1,30000,1,6,1,1955,6,4,3,1955,1,1,2,2,2,4,2,60000,5,5,5,5,5,5,5,5,5,4,4,5,5,3,100,80,100,80,90,80,70,70,70
53,5,1,4,7,20,2015/10/18 14:58,1,1997,1,1,1,6,,1,2013,0,2,,60,0,0,0,0,0,0,0,0,1,,170,120,4,4,4,2,3,1,3,1,1,5,1,5,5,5,1,4,4,5,1,1,5,5,1,4,5,5,3,3,1,-8,10,10,10,10,6,,,,,1,2,2,2,-2,3,5,-2,1,0,0,1,1,1,0,0,1,0,,0,0,,1,,,,,,,,,,,1968,12,1,10,1970,13,1,1,1,2,-8,-8,1.00E+06,3,3,-8,-8,4,2,-8,5,3,3,-8,5,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2
54,4,1,5,8,23,2015/7/31 12:45,1,1985,1,1,1,10,,4,-2,80000,1,,90,0,0,0,0,0,1,0,0,0,,180,150,4,5,5,2,3,2,2,1,3,3,1,2,2,2,3,3,3,2,2,2,2,5,1,2,3,3,7,3,1,4,5,3,6,3,1,3,5,1,2,1,1,2,2,100000,5,4,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,2009,1985,2009,10,1,2,20000,1,3,1,1958,7,1,-8,1955,3,1,-8,2,1,3,2,100000,4,3,3,3,4,4,3,4,3,3,3,-8,1,4,50,60,50,60,40,60,70,60,70
55,4,1,31,89,134,2015/9/14 12:07,2,1944,1,1,1,4,,4,1961,12000,1,,34,0,1,0,0,0,0,0,0,0,,160,140,3,4,5,2,1,1,1,1,4,1,1,1,5,3,5,5,5,5,5,5,5,5,5,1,5,1,,,1,3,5,2,-8,6,5,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,-2,1943,-2,4,1,2,15000,5,,,-2,1,1,2,-2,1,1,2,3,1,-8,-8,10000,3,3,3,3,5,5,3,4,-8,-8,-8,-8,1,2,50,50,-2,-2,-2,-2,-2,-2,-2
56,4,1,5,11,27,2015/7/27 13:13,1,1950,1,0,1,4,,4,1966,30000,1,,40,0,0,1,0,0,0,0,0,0,,170,160,3,5,5,2,3,1,1,5,5,4,1,1,5,4,5,4,4,4,2,2,4,5,2,2,4,2,7,5,2,3,5,6,4,5,5,,,,,1,1,2,2,600000,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1974,1952,1974,4,1,2,30000,1,3,1,1925,2,1,1,1925,1,1,15,2,2,5,1,30000,2,2,-8,-8,3,3,3,4,-8,2,-8,-8,2,4,100,100,100,100,100,100,100,100,100
57,4,1,7,18,38,2015/8/7 17:03,2,1954,1,1,1,10,,4,1982,24000,4,1989,57,0,0,1,0,0,0,0,0,0,,160,130,4,4,4,2,1,3,3,3,4,1,1,1,5,4,2,5,4,4,4,1,5,5,5,1,4,2,,,1,3,6,4,5,2,5,,,,,1,1,2,2,63600,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1982,1952,1982,8,1,2,39600,5,,,-2,2,1,11,-2,2,1,15,1,1,4,3,50000,4,3,-8,-8,4,4,3,3,-8,4,-8,-8,1,3,90,90,80,90,90,80,70,80,90
58,4,1,15,42,73,2015/7/11 9:04,2,1965,1,1,1,4,,4,1981,3600,1,,100,0,1,1,0,0,0,0,0,0,,158,125,4,5,5,1,1,1,1,3,5,1,1,1,5,2,4,5,4,1,1,4,5,1,5,5,5,1,1,3,1,2,6,4,7,3,2,,,,,1,2,2,2,75000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1989,1967,1989,4,1,1,30000,1,4,1,1933,1,1,2,1933,1,1,2,2,2,3,2,13000,5,4,3,4,5,5,4,4,3,3,4,4,3,5,60,50,50,70,50,60,60,60,60
59,4,2,23,69,109,2015/9/25 18:24,2,1982,1,0,3,3,,4,1995,2500,1,,333,0,1,1,1,0,0,0,0,0,,157,130,2,3,3,1,1,1,1,1,4,3,3,2,5,4,5,5,5,5,5,4,5,4,4,1,4,2,,,1,3,3,1,3,2,3,,,,,1,1,2,2,5000,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,1998,1987,1998,1,1,1,2500,1,5,1,1953,4,1,2,1962,1,1,2,3,1,3,2,10000,2,2,2,2,5,2,2,2,3,2,2,2,1,5,100,100,80,100,90,100,100,70,80
60,4,2,18,55,89,2015/7/24 11:20,1,1969,1,0,4,4,,4,1985,35000,4,1988,120,0,1,0,0,0,0,0,0,0,,175,175,5,5,5,1,1,2,2,1,5,1,3,1,5,3,3,5,4,3,3,3,5,5,5,4,3,3,1,3,1,2,5,5,7,2,2,,,,,1,1,2,2,50000,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1992,1968,1992,3,1,1,0,3,,,1945,6,1,2,1948,3,1,2,2,2,4,2,55000,4,3,3,3,5,3,3,3,3,3,-8,3,2,5,50,25,0,45,15,55,55,0,55
61,4,2,2,3,10,2015/7/26 16:33,1,1996,4,0,2,6,,4,2012,5000,4,2015,300,0,0,0,0,1,0,0,0,0,,180,120,5,5,5,6,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,6,6,-8,4,5,5,9,5,1,3,3,1,3,1,2,2,2,1000000,3,4,30,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,3,1,10,1969,4,1,10,2,2,4,2,-2,4,4,4,4,4,4,3,3,3,3,3,3,2,5,100,100,100,100,100,100,100,100,100
62,4,2,21,64,102,2015/7/21 9:48,2,1954,1,0,9,3,,4,-2,0,1,,234,0,0,0,1,0,0,0,0,0,,156,130,2,3,4,1,1,1,1,1,5,1,1,1,5,2,5,5,4,4,4,3,5,4,5,2,3,1,2,2,2,3,5,3,6,3,4,,,,,1,2,2,2,100000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,7,1980,,,,,,,,,,1939,1,1,2,1943,1,1,2,2,1,4,2,70000,5,4,4,4,5,-8,3,3,3,-8,4,-8,2,4,80,80,80,80,80,80,70,80,70
63,3,1,13,36,67,2015/9/2 18:39,1,1960,1,1,1,8,,4,1981,5000,1,,100,0,0,0,1,0,0,0,0,0,,176,154,4,5,5,5,1,5,2,3,4,1,2,1,4,4,1,4,4,4,3,5,5,5,1,2,3,2,6,6,1,2,5,7,-8,5,1,3,1,1,3,1,1,1,2,10000,3,2,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,1986,1986,1962,8,1,5,7000,5,,,1933,7,4,1,1932,3,1,5,2,2,5,2,50000,3,3,5,4,4,3,2,3,3,4,4,4,3,3,60,60,60,60,50,60,70,70,60
64,4,1,4,7,16,2015/10/18 15:21,2,1945,4,0,4,6,,4,1966,38000,1,,115,0,0,0,1,0,0,0,0,0,,162,122,2,5,2,2,3,4,4,2,5,5,1,1,4,4,2,4,4,4,3,5,4,4,2,3,4,4,6,6,6,4,4,4,4,2,5,,,,,1,1,2,2,90000,2,3,2,2,0,0,0,1,0,0,0,0,0,,2,1,0,3,1966,1938,1966,12,4,2,50000,5,,,1925,12,1,12,1922,4,1,12,2,2,3,2,50000,5,5,5,5,5,5,5,5,5,-8,-8,5,-8,4,80,80,80,80,80,80,80,80,80
65,3,2,6,13,29,2015/8/6 14:23,1,1944,1,1,1,1,,,,20000,1,,180,0,1,1,0,0,0,0,0,0,,168,118,3,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,5,4,5,5,5,5,5,2,3,1,3,4,2,3,4,5,6,4,3,,,,,1,2,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1969,1952,1969,1,1,1,-3,3,,,-2,1,1,2,-2,1,1,2,3,2,3,2,50000,5,4,5,4,5,4,-8,-8,-8,-8,-8,-8,1,5,80,90,80,70,80,80,90,90,70
66,4,1,1,1,4,2015/8/21 14:46,2,1922,4,0,2,4,,4,1938,39600,1,,79,0,0,0,0,0,0,0,0,1,,150,85,1,1,3,2,1,1,1,2,2,1,1,1,5,5,4,5,4,5,5,5,5,5,5,1,3,1,,,1,4,4,4,4,4,5,,,,,1,1,2,2,150000,4,2,1,2,0,1,0,0,0,0,0,0,0,,3,0,0,7,-2,,,,,,,,,,-2,3,1,-8,-2,3,1,-8,3,2,3,3,50000,4,4,4,3,4,4,3,4,3,3,4,3,2,5,80,80,60,85,80,50,80,80,70
67,1,2,31,87,132,2015/8/13 18:31,2,1943,1,1,1,3,,4,1948,10660,1,,80,0,1,1,0,0,0,0,0,0,,165,100,1,5,1,1,1,1,1,1,5,1,1,1,5,1,5,5,4,5,5,5,5,5,5,4,4,1,1,6,1,5,10,1,10,1,3,,,,,1,2,-1,-1,21320,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,3,0,3,1959,1938,1959,4,1,1,10660,3,,,-2,4,1,16,-2,-8,1,15,2,2,5,2,20000,5,5,5,5,5,5,1,5,5,5,-8,-8,1,1,100,100,100,100,100,100,100,100,100
68,4,1,12,32,57,2015/9/12 19:07,1,1983,1,1,1,6,,4,2000,0,1,,110,0,0,0,0,0,0,0,0,1,,178,120,3,4,4,5,3,2,2,2,4,2,4,1,3,3,2,4,3,3,4,5,5,1,1,3,3,3,3,3,3,4,4,1,7,2,1,2,13,1,2,1,1,2,2,0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2007,1984,2007,4,1,4,0,1,3,1,-2,4,1,5,1954,1,1,15,3,2,3,2,1.00E+06,4,3,3,3,4,4,3,4,3,4,3,3,3,3,70,60,60,70,70,70,80,70,70
69,4,2,9,21,43,2015/7/5 8:00,2,1962,1,1,1,4,,4,1978,20000,1,,200,0,1,0,0,0,0,0,0,0,,160,110,3,2,3,1,1,1,1,2,4,1,1,1,5,5,5,5,3,3,5,4,5,5,5,4,4,1,3,3,6,4,5,1,6,6,2,,,,,1,1,2,2,20000,1,1,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,7,1984,,,,,,,,,,1940,2,4,3,1941,3,1,2,2,3,5,2,30000,5,5,5,5,5,-8,4,4,5,4,-8,-8,2,5,100,90,90,90,90,100,100,90,80
70,4,2,29,83,126,2015/7/22 19:09,2,1996,1,0,1,12,,1,-1,0,2,,120,0,0,0,0,1,0,0,0,0,,158,140,4,5,4,1,1,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,5,5,1,3,2,2,4,5,2,4,4,3,5,3,6,,,,,1,2,2,2,20000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,4,1,2,1969,4,1,2,2,2,4,2,60000,4,4,4,4,5,4,4,5,5,4,-8,-8,4,4,85,85,85,85,85,85,85,85,85
71,4,2,18,52,86,2015/7/18 10:47,2,1968,1,1,1,1,,,,0,1,,200,0,1,1,0,0,0,0,0,0,,158,124,5,5,5,1,1,1,1,1,4,1,1,1,5,4,5,5,3,3,3,3,5,3,5,2,3,2,3,3,1,2,5,4,5,4,4,,,,,1,2,2,2,50000,3,3,2,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1988,1969,1988,3,1,1,10000,1,5,1,1931,1,1,2,1933,1,1,2,2,2,4,2,10000,3,3,3,3,4,3,3,3,3,3,3,3,3,4,80,80,80,80,80,80,50,80,80
72,5,1,4,7,21,2015/9/18 13:52,1,1954,1,1,1,7,,4,1976,50000,1,,64,0,1,0,0,0,0,0,0,0,,169,130,3,4,5,2,1,2,2,4,4,5,1,1,5,2,5,5,4,4,1,1,5,5,1,2,3,1,3,6,1,1,4,3,4,1,5,,,,,1,1,2,2,80000,2,-8,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1981,1953,1981,4,4,2,30000,1,3,1,-2,-8,1,16,1911,1,1,15,2,1,-8,3,-2,4,3,-8,-8,5,4,3,2,2,2,-8,2,2,4,75,90,60,-2,95,90,-2,90,-2
73,5,1,1,1,6,2015/8/26 15:00,2,1947,1,1,1,10,,4,1971,44400,1,,60,0,1,1,0,0,0,0,0,0,,160,98,4,4,4,5,1,2,2,3,4,3,2,2,5,4,4,4,4,4,4,1,3,4,4,2,3,2,5,5,2,4,3,4,3,2,5,,,,,1,1,2,2,91200,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1970,1941,1970,6,1,5,46800,5,,,1909,3,1,2,1915,3,1,2,2,2,4,2,-2,4,2,3,4,3,4,3,4,3,3,3,3,1,3,90,90,90,90,90,90,90,90,90
74,4,2,2,2,9,2015/7/23 12:31,2,1968,8,1,1,4,,4,-2,10000,-8,,266,0,0,1,0,0,0,0,0,0,,165,100,4,4,4,1,1,3,3,3,4,1,1,2,4,2,3,4,3,2,2,3,5,5,5,2,3,2,5,5,2,4,6,4,8,3,3,,,,,1,1,2,2,85000,4,3,2,1,0,1,0,0,0,0,0,0,0,,1,1,0,3,1988,1966,1988,4,1,1,20000,3,,,-2,3,1,2,-2,3,1,2,2,1,3,2,60000,5,5,5,5,5,4,2,4,4,4,4,4,3,5,100,100,100,100,90,90,65,65,80
75,4,1,24,70,110,2015/8/9 16:53,1,1971,1,1,1,12,,4,1994,100000,1,,100,0,0,0,0,0,0,0,1,0,,170,150,5,5,5,4,1,1,1,1,3,5,1,2,4,5,5,4,4,3,5,3,5,5,1,3,4,4,5,3,5,4,6,4,7,3,1,3,21,1,2,1,1,2,2,250000,5,4,-3,1,0,0,1,0,0,0,0,0,0,,1,0,1,3,2002,1974,2002,13,4,2,100000,1,3,1,-3,4,1,2,-3,3,1,2,2,2,4,2,200000,4,4,4,4,5,5,3,4,4,5,5,5,3,4,60,40,60,60,70,60,60,40,50
76,3,1,6,12,28,2015/7/29 10:06,1,1968,1,1,1,4,,4,-2,-3,1,,105,0,0,0,0,0,0,0,0,0,无产权,173,125,3,4,4,2,1,3,2,2,4,1,1,2,4,4,3,4,4,4,4,4,4,4,5,2,3,2,5,5,2,1,4,3,4,3,5,,,,,1,1,2,2,-3,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1993,1970,1993,4,1,1,-3,1,5,1,1938,1,1,1,1952,1,1,5,3,2,4,3,200000,4,4,4,4,4,4,3,3,3,-8,-8,-8,2,4,44,45,45,43,30,37,30,50,38
77,5,2,19,57,93,2015/7/19 11:26,1,1968,1,1,1,3,,3,,200000,1,,96,0,1,0,0,0,0,0,0,0,,160,130,2,2,2,1,1,4,4,4,5,2,1,1,4,3,1,5,4,3,5,1,5,5,4,4,4,5,3,2,4,3,4,5,6,9,1,3,26,1,1,1,1,2,2,200000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1993,1970,1993,3,1,2,150000,1,3,1,-2,1,1,6,-2,1,1,2,2,2,5,2,-2,5,-8,5,5,5,3,2,5,1,3,3,3,2,5,90,60,40,70,70,80,90,90,90
78,4,2,16,44,75,2015/7/25 15:07,1,1949,1,1,1,4,,4,-2,40000,2,,60,0,0,0,0,0,0,0,0,1,,168,140,4,4,4,4,1,3,3,1,5,1,1,1,5,4,4,5,4,4,5,4,5,5,5,2,3,3,6,6,2,4,4,3,3,2,5,,,,,1,1,1,2,40000,2,3,0,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1972,1953,1972,1,1,1,0,5,,,-2,1,1,2,-2,1,1,2,1,1,4,2,50000,5,2,3,2,5,5,2,5,5,2,2,5,1,5,100,70,90,90,60,70,80,90,80
79,3,2,13,35,65,2015/9/22 13:33,1,1977,6,1,1,4,,4,1995,10000,1,,128,0,1,0,0,0,0,0,0,0,,160,130,4,3,3,1,1,2,2,1,3,1,1,2,5,1,4,5,3,3,5,5,5,5,5,3,4,1,3,5,1,2,3,2,-8,1,2,,,,,1,2,2,2,20000,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,2009,1978,2009,3,1,1,10000,2,,,1949,3,1,2,1955,3,1,2,3,2,4,4,30000,5,2,4,2,4,-8,2,4,2,-8,-8,-8,2,5,70,80,20,30,10,70,70,10,50
80,1,2,22,67,107,2015/7/5 9:41,1,1969,1,1,1,3,,2,,20000,1,,85,0,1,0,0,0,0,0,0,0,,173,126,3,3,2,1,1,1,1,1,1,1,1,5,4,4,5,5,4,4,4,4,4,4,4,3,3,1,3,5,1,4,4,4,5,4,3,,,,,1,1,2,2,20000,1,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,7,1998,,,,,,,,,,1919,3,1,2,1926,1,1,2,3,1,3,2,1.00E+07,5,5,3,3,3,4,3,4,4,-8,-8,-8,2,4,100,100,100,100,100,70,100,100,70
81,4,1,4,7,14,2015/10/18 15:01,1,1987,1,1,1,8,,4,2005,120000,1,,57,0,0,0,0,0,0,0,0,1,,170,135,4,4,5,1,4,2,2,2,4,5,2,1,4,3,4,4,4,4,4,5,5,5,1,2,4,2,7,2,3,2,6,2,8,4,1,3,10,1,2,1,2,2,2,120000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2011,1990,2011,4,1,1,0,6,,,1955,6,1,2,1958,6,1,2,2,1,3,2,100000,3,3,4,4,5,3,3,3,3,2,-8,-8,2,3,70,80,80,60,70,70,70,70,70
82,4,2,6,17,33,2015/8/4 11:42,2,1947,1,1,1,3,,4,1960,2000,1,,120,0,1,0,0,0,0,0,0,0,,155,120,4,4,4,1,1,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,3,2,1,3,3,1,2,5,5,5,5,3,,,,,1,1,2,2,3000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,7,-2,,,,,,,,,,-2,1,1,16,-2,1,1,16,2,2,4,2,8000,2,2,2,2,2,2,2,3,3,3,3,3,3,4,70,70,70,70,70,70,70,70,70
83,3,1,31,86,129,2015/8/17 11:27,1,1974,1,1,1,4,,4,1992,1400,1,,40,0,0,0,0,1,0,0,0,0,,166,105,2,2,3,2,1,2,2,4,5,1,1,1,5,2,5,4,4,4,2,5,5,5,5,2,2,1,3,5,1,4,1,1,2,1,5,,,,,1,1,2,2,5000,3,1,0,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1997,1973,1997,4,1,2,0,5,,,1950,6,4,1,1951,3,1,15,3,1,4,3,24000,4,4,4,3,4,4,4,4,4,-8,-8,4,3,5,80,80,70,70,0,60,70,80,50
84,4,1,16,46,77,2015/7/28 8:41,2,1992,1,1,1,10,,4,2014,30000,1,,900,0,0,0,0,1,0,0,0,0,,162,95,4,4,4,1,3,2,3,2,3,5,2,2,3,3,3,4,3,2,2,2,4,3,1,4,4,4,3,2,3,4,4,2,6,3,5,,,,,1,2,2,2,10000,4,3,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,4,1,9,1973,3,1,9,2,1,3,-8,100000,4,4,4,4,5,2,2,4,2,4,4,4,1,3,90,70,60,80,60,70,85,90,70
85,5,2,31,88,133,2015/8/17 15:39,1,1955,1,1,1,4,,4,1970,20000,4,1993,40,0,1,1,0,0,0,0,0,0,,164,110,4,4,3,1,1,4,4,4,5,1,1,1,5,3,2,4,4,4,4,1,5,5,5,2,4,4,5,5,2,3,7,6,8,3,2,,,,,1,1,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1978,1955,1978,3,1,1,20000,4,,,1904,1,1,2,1910,1,1,2,2,1,4,2,60000,4,3,3,3,4,4,4,4,3,4,4,4,3,4,70,75,65,60,70,65,80,75,70
86,1,2,9,21,43,2015/7/6 19:18,2,1954,1,1,1,6,,4,1976,0,1,,200,0,1,1,0,0,0,0,0,0,,150,90,1,2,2,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,5,1,3,1,,,1,2,3,5,-8,5,3,,,,,1,1,2,2,10000,2,1,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1978,1964,1978,6,1,1,10000,3,,,-2,1,1,2,-2,1,1,2,3,3,-8,2,20000,4,4,4,4,4,-8,3,4,4,3,4,3,2,5,70,60,60,60,60,50,50,60,60
87,4,2,15,40,71,2015/7/13 19:14,1,1952,1,1,1,3,,4,1968,25000,1,,200,0,1,0,0,0,0,0,0,0,,168,125,3,5,4,4,1,2,1,1,4,1,1,1,5,3,2,5,4,4,5,1,5,5,5,4,4,1,1,6,1,3,5,7,6,4,5,,,,,1,1,2,2,60000,4,1,2,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1976,1952,1976,3,1,4,20000,5,,,1928,3,1,2,1928,3,1,2,2,2,2,3,40000,4,3,4,3,5,3,3,-8,4,3,3,3,2,5,80,80,80,80,85,80,70,90,90
88,2,1,19,57,91,2015/7/14 17:37,1,1960,1,1,1,4,,4,1976,20000,1,,38,0,1,0,0,0,0,0,0,0,,170,115,4,5,5,5,2,5,1,1,3,1,2,2,5,5,1,4,4,4,4,4,4,5,5,2,4,2,4,4,2,3,2,2,2,2,5,,,,,1,1,-1,-1,50000,3,2,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,3,1987,1960,1987,3,1,5,25000,1,3,1,1935,1,1,4,1937,-8,1,15,3,3,5,4,40000,4,3,4,4,4,2,2,3,3,4,-8,-8,1,4,75,90,75,75,80,85,80,80,80
